Date,Open,High,Low,Close,d/d % change,,,
11/3/06,"12,018.30","12,095.30","11,928.97","11,986.04",-0.27%,,,
11/2/06,"12,023.98","12,070.25","11,938.89","12,018.54",-0.10%,,,
11/1/06,"12,080.25","12,160.70","11,972.99","12,031.02",-0.41%,,,
10/31/06,"12,086.18","12,160.46","11,986.84","12,080.73",-0.05%,,,
10/30/06,"12,089.14","12,165.66","12,000.69","12,086.50",-0.03%,,,
10/27/06,"12,164.78","12,202.72","12,024.78","12,090.26",-0.60%,,,
10/26/06,"12,134.84","12,236.10","12,037.99","12,163.66",0.24%,,,
10/25/06,"12,127.24","12,212.16","12,017.66","12,134.68",0.06%,,,
10/24/06,"12,116.51","12,204.80","12,028.14","12,127.88",0.09%,,,
10/23/06,"12,001.33","12,177.35","11,940.41","12,116.91",0.95%,,,
10/20/06,"12,013.01","12,087.38","11,881.34","12,002.37",-0.08%,,,
10/19/06,"11,988.92","12,082.33","11,911.44","12,011.73",0.16%,,,
10/18/06,"11,947.62","12,108.91","11,900.79","11,992.68",0.36%,,,
10/17/06,"11,977.40","12,024.54","11,849.16","11,950.02",-0.26%,,,
10/16/06,"11,961.31","12,044.47","11,892.31","11,980.60",0.17%,,,
10/13/06,"11,947.22","12,009.97","11,862.29","11,960.51",0.11%,,,
10/12/06,"11,854.13","11,999.41","11,845.08","11,947.70",0.81%,,,
10/11/06,"11,865.49","11,907.60","11,762.72","11,852.13",-0.13%,,,
10/10/06,"11,857.73","11,930.33","11,778.09","11,867.17",0.08%,,,
10/9/06,"11,849.56","11,923.53","11,759.36","11,857.81",0.06%,,,
10/6/06,"11,865.49","11,921.04","11,743.35","11,850.21",-0.14%,,,
10/5/06,"11,844.38","11,927.77","11,762.80","11,866.69",0.14%,,,
10/4/06,"11,722.94","11,879.18","11,654.02","11,850.61",1.05%,,,
10/3/06,"11,670.11","11,794.41","11,608.23","11,727.34",0.49%,,,
10/2/06,"11,678.99","11,773.60","11,608.79","11,670.35",-0.07%,,,
9/29/06,"11,718.05","11,782.49","11,642.17","11,679.07",-0.34%,,,
9/28/06,"11,689.40","11,775.36","11,625.92","11,718.45",0.25%,,,
9/27/06,"11,670.19","11,775.60","11,595.75","11,689.24",0.17%,,,
9/26/06,"11,575.73","11,723.74","11,517.54","11,669.39",0.81%,,,
9/25/06,"11,509.30","11,655.62","11,436.22","11,575.81",0.59%,,,
9/22/06,"11,532.91","11,588.62","11,423.57","11,508.10",-0.22%,,,
9/21/06,"11,611.67","11,677.39","11,471.76","11,533.23",-0.69%,,,
9/20/06,"11,542.28","11,680.19","11,514.50","11,613.19",0.63%,,,
9/19/06,"11,554.60","11,605.67","11,450.30","11,540.91",-0.12%,,,
9/18/06,"11,559.97","11,636.33","11,477.20","11,555.00",-0.05%,,,
9/15/06,"11,528.75","11,661.38","11,504.57","11,560.77",0.29%,,,
9/14/06,"11,543.40","11,595.75","11,445.10","11,527.39",-0.14%,,,
9/13/06,"11,487.69","11,605.59","11,423.73","11,543.32",0.39%,,,
9/12/06,"11,396.12","11,551.72","11,357.37","11,498.09",0.89%,,,
9/11/06,"11,389.87","11,468.88","11,295.90","11,396.84",0.04%,,,
9/8/06,"11,332.24","11,448.30","11,295.18","11,392.11",0.54%,,,
9/7/06,"11,405.16","11,443.66","11,273.89","11,331.44",-0.66%,,,
9/6/06,"11,466.23","11,492.41","11,357.69","11,406.20",-0.55%,,,
9/5/06,"11,461.83","11,533.87","11,385.95","11,469.28",0.04%,,,
9/1/06,"11,382.75","11,516.90","11,363.78","11,464.15",0.73%,,,
8/31/06,"11,383.47","11,451.03","11,326.80","11,381.15",-0.02%,,,
8/30/06,"11,365.98","11,452.95","11,309.99","11,382.91",0.11%,,,
8/29/06,"11,352.65","11,432.38","11,255.88","11,369.94",0.16%,,,
8/28/06,"11,285.33","11,411.24","11,240.91","11,352.01",0.60%,,,
8/25/06,"11,301.22","11,350.09","11,218.66","11,284.05",-0.18%,,,
8/24/06,"11,297.82","11,386.59","11,232.83","11,304.46",0.06%,,,
8/23/06,"11,337.12","11,394.75","11,238.67","11,297.90",-0.37%,,,
8/22/06,"11,344.41","11,426.13","11,279.25","11,339.84",-0.05%,,,
8/21/06,"11,380.67","11,406.60","11,284.05","11,345.05",-0.32%,,,
8/18/06,"11,333.76","11,437.66","11,273.49","11,381.47",0.41%,,,
8/17/06,"11,327.36","11,429.65","11,237.79","11,334.96",0.07%,,,
8/16/06,"11,224.91","11,373.78","11,207.85","11,327.12",0.86%,,,
8/15/06,"11,098.03","11,271.25","11,117.80","11,230.26",1.19%,,,
8/14/06,"11,089.07","11,242.83","11,049.68","11,097.87",0.09%,,,
8/11/06,"11,121.16","11,157.42","11,005.18","11,088.03",-0.33%,,,
8/10/06,"11,073.14","11,176.47","10,998.06","11,124.37",0.44%,,,
8/9/06,"11,168.47","11,296.22","11,044.64","11,076.18",-0.87%,,,
8/8/06,"11,218.18","11,319.51","11,117.80","11,173.59",-0.41%,,,
8/7/06,"11,239.47","11,294.14","11,143.02","11,219.38",-0.19%,,,
8/4/06,"11,244.59","11,367.94","11,165.11","11,240.35",-0.02%,,,
8/3/06,"11,195.28","11,304.78","11,101.55","11,242.59",0.38%,,,
8/2/06,"11,125.57","11,267.24","11,106.04","11,199.93",0.67%,,,
8/1/06,"11,184.80","11,210.65","11,035.92","11,125.73",-0.54%,,,
7/31/06,"11,218.90","11,265.80","11,115.24","11,185.68",-0.30%,,,
7/28/06,"11,102.11","11,282.05","11,112.84","11,219.70",1.07%,,,
7/27/06,"11,104.19","11,245.47","11,040.80","11,100.43",-0.02%,,,
7/26/06,"11,102.91","11,208.09","10,987.41","11,102.51",-0.01%,,,
7/25/06,"11,051.05","11,186.16","10,937.38","11,103.71",0.48%,,,
7/24/06,"10,868.70","11,096.35","10,869.75","11,051.05",1.68%,,,
7/21/06,"10,937.94","10,995.73","10,778.58","10,868.38",-0.55%,,,
7/20/06,"11,007.26","11,098.75","10,884.47","10,928.10",-0.76%,,,
7/19/06,"10,797.39","11,069.86","10,791.14","11,011.42",1.96%,,,
7/18/06,"10,745.84","10,867.02","10,658.35","10,799.23",0.48%,,,
7/17/06,"10,739.35","10,858.22","10,668.35","10,747.36",0.07%,,,
7/14/06,"10,846.53","10,892.64","10,664.43","10,739.35",-0.99%,,,
7/13/06,"11,012.62","11,015.19","10,790.82","10,846.29",-1.52%,,,
7/12/06,"11,133.97","11,181.12","10,973.37","11,013.18",-1.09%,,,
7/11/06,"11,102.59","11,186.32","10,987.33","11,134.77",0.28%,,,
7/10/06,"11,091.71","11,210.73","11,048.80","11,103.55",0.12%,,,
7/7/06,"11,224.18","11,227.62","11,040.32","11,090.67",-1.20%,,,
7/6/06,"11,147.12","11,301.58","11,117.16","11,225.30",0.66%,,,
7/5/06,"11,225.06","11,239.47","11,083.94","11,151.82",-0.68%,,,
7/3/06,"11,149.34","11,277.09","11,146.06","11,228.02",0.70%,,,
6/30/06,"11,190.80","11,288.86","11,100.11","11,150.22",-0.36%,,,
6/29/06,"10,974.36","11,225.06","10,975.16","11,190.80",1.98%,,,
6/28/06,"10,925.30","11,026.07","10,869.02","10,973.56",0.45%,,,
6/27/06,"11,048.24","11,096.83","10,895.84","10,924.74",-1.09%,,,
6/26/06,"10,990.29","11,089.07","10,937.06","11,045.28",0.51%,,,
6/23/06,"11,019.19","11,098.67","10,932.82","10,989.09",-0.27%,,,
6/22/06,"11,077.78","11,127.73","10,954.83","11,019.11",-0.54%,,,
6/21/06,"10,975.24","11,165.91","10,952.43","11,079.46",0.95%,,,
6/20/06,"10,942.03","11,066.73","10,895.28","10,974.84",0.30%,,,
6/19/06,"11,014.87","11,098.99","10,886.63","10,942.11",-0.66%,,,
6/16/06,"11,014.38","11,095.39","10,929.54","11,014.55",-0.01%,,,
6/15/06,"10,817.48","11,049.85","10,788.34","11,015.19",1.83%,,,
6/14/06,"10,706.78","10,859.18","10,664.91","10,816.92",1.03%,,,
6/13/06,"10,783.14","10,893.04","10,653.23","10,706.14",-0.80%,,,
6/12/06,"10,892.00","10,969.32","10,767.61","10,792.58",-0.91%,,,
6/9/06,"10,939.14","11,015.67","10,842.89","10,891.92",-0.43%,,,
6/8/06,"10,929.70","11,032.15","10,726.15","10,938.82",0.07%,,,
6/7/06,"11,002.06","11,107.48","10,897.76","10,930.90",-0.65%,,,
6/6/06,"11,048.24","11,140.45","10,890.24","11,002.14",-0.42%,,,
6/5/06,"11,247.55","11,259.96","11,025.75","11,048.72",-1.77%,,,
6/2/06,"11,260.52","11,329.28","11,158.06","11,247.87",-0.11%,,,
6/1/06,"11,169.03","11,290.86","11,115.40","11,260.28",0.82%,,,
5/31/06,"11,091.15","11,225.78","11,050.40","11,168.31",0.67%,,,
5/30/06,"11,277.25","11,275.33","11,071.70","11,094.43",-1.63%,,,
5/26/06,"11,211.69","11,329.36","11,177.43","11,278.61",0.60%,,,
5/25/06,"11,114.96","11,258.12","11,089.55","11,211.05",0.84%,,,
5/24/06,"11,100.11","11,241.15","10,980.29","11,117.32",0.17%,,,
5/23/06,"11,126.29","11,254.68","11,068.49","11,098.35",-0.24%,,,
5/22/06,"11,143.42","11,210.01","11,011.18","11,125.33",-0.17%,,,
5/19/06,"11,124.37","11,254.60","11,009.98","11,144.06",0.14%,,,
5/18/06,"11,206.17","11,301.26","11,096.35","11,128.29",-0.69%,,,
5/17/06,"11,410.13","11,412.28","11,139.17","11,205.61",-1.88%,,,
5/16/06,"11,428.21","11,520.42","11,334.64","11,419.89",-0.08%,,,
5/15/06,"11,380.43","11,485.61","11,273.65","11,428.77",0.42%,,,
5/12/06,"11,500.01","11,551.40","11,336.96","11,380.99",-1.04%,,,
5/11/06,"11,639.29","11,660.58","11,449.74","11,500.73",-1.22%,,,
5/10/06,"11,630.48","11,709.09","11,545.64","11,642.65",0.02%,,,
5/9/06,"11,584.62","11,684.28","11,535.71","11,639.77",0.48%,,,
5/8/06,"11,576.37","11,665.14","11,504.09","11,584.54",0.06%,,,
5/5/06,"11,440.62","11,616.16","11,456.95","11,577.74",1.21%,,,
5/4/06,"11,401.80","11,512.18","11,366.82","11,438.86",0.34%,,,
5/3/06,"11,414.69","11,472.96","11,308.55","11,400.28",-0.14%,,,
5/2/06,"11,345.21","11,479.46","11,302.78","11,416.45",0.64%,,,
5/1/06,"11,367.78","11,476.96","11,304.30","11,343.29",-0.21%,,,
4/28/06,"11,358.33","11,462.95","11,278.13","11,367.14",-0.14%,,,
4/27/06,"11,349.53","11,465.75","11,220.74","11,382.51",0.25%,,,
4/26/06,"11,283.25","11,428.77","11,256.12","11,354.49",0.63%,,,
4/25/06,"11,336.56","11,401.32","11,213.05","11,283.25",-0.47%,,,
4/24/06,"11,346.81","11,420.05","11,246.35","11,336.32",-0.10%,,,
4/21/06,"11,343.45","11,468.16","11,272.61","11,347.45",0.04%,,,
4/20/06,"11,278.53","11,429.25","11,221.30","11,342.89",0.57%,,,
4/19/06,"11,265.40","11,379.79","11,181.84","11,278.77",0.09%,,,
4/18/06,"11,074.58","11,302.30","11,064.01","11,268.77",1.76%,,,
4/17/06,"11,137.33","11,203.13","11,017.43","11,073.78",-0.57%,,,
4/13/06,"11,130.13","11,210.73","11,053.29","11,137.65",0.07%,,,
4/12/06,"11,089.47","11,194.00","11,052.17","11,129.97",0.36%,,,
4/11/06,"11,141.33","11,220.98","11,017.99","11,089.63",-0.46%,,,
4/10/06,"11,119.88","11,211.37","11,083.06","11,141.33",0.19%,,,
4/7/06,"11,217.14","11,285.65","11,081.46","11,120.04",-0.86%,,,
4/6/06,"11,233.01","11,294.30","11,137.57","11,216.50",-0.21%,,,
4/5/06,"11,203.21","11,290.30","11,141.82","11,239.55",0.32%,,,
4/4/06,"11,142.54","11,269.17","11,094.03","11,203.85",0.53%,,,
4/3/06,"11,113.00","11,287.02","11,101.07","11,144.94",0.32%,,,
3/31/06,"11,151.34","11,229.47","11,069.78","11,109.32",-0.37%,,,
3/30/06,"11,216.34","11,279.89","11,092.75","11,150.70",-0.58%,,,
3/29/06,"11,154.94","11,283.97","11,117.48","11,215.70",0.55%,,,
3/28/06,"11,250.11","11,312.31","11,132.05","11,154.54",-0.85%,,,
3/27/06,"11,280.13","11,314.96","11,194.07","11,250.11",-0.26%,,,
3/24/06,"11,270.61","11,353.21","11,197.21","11,279.97",0.09%,,,
3/23/06,"11,317.35","11,363.46","11,207.85","11,270.29",-0.42%,,,
3/22/06,"11,234.51","11,358.01","11,200.22","11,317.43",0.73%,,,
3/21/06,"11,275.89","11,364.34","11,188.56","11,235.47",-0.35%,,,
3/20/06,"11,278.93","11,350.73","11,208.33","11,274.53",-0.05%,,,
3/17/06,"11,254.12","11,335.52","11,210.48","11,279.65",0.23%,,,
3/16/06,"11,210.97","11,324.80","11,176.07","11,253.24",0.39%,,,
3/15/06,"11,149.76","11,258.28","11,097.23","11,209.77",0.52%,,,
3/14/06,"11,076.02","11,190.96","11,030.23","11,151.34",0.68%,,,
3/13/06,"11,067.61","11,157.82","11,019.75","11,076.02",0.00%,,,
3/10/06,"10,972.92","11,125.41","10,948.43","11,076.34",0.95%,,,
3/9/06,"11,005.66","11,093.39","10,923.86","10,972.28",-0.30%,,,
3/8/06,"10,977.08","11,065.61","10,885.99","11,005.74",0.23%,,,
3/7/06,"10,957.31","11,032.31","10,885.35","10,980.69",0.20%,,,
3/6/06,"11,022.47","11,084.66","10,899.76","10,958.59",-0.57%,,,
3/3/06,"11,024.23","11,125.01","10,942.99","11,021.59",-0.04%,,,
3/2/06,"11,052.57","11,090.91","10,951.71","11,025.51",-0.25%,,,
3/1/06,"10,993.25","11,115.80","10,960.60","11,053.53",0.55%,,,
2/28/06,"11,096.75","11,115.24","10,947.07","10,993.41",-0.94%,,,
2/27/06,"11,062.81","11,180.48","11,038.72","11,097.55",0.32%,,,
2/24/06,"11,065.77","11,129.65","10,981.41","11,061.85",-0.07%,,,
2/23/06,"11,133.52","11,167.83","11,017.27","11,069.22",-0.61%,,,
2/22/06,"11,065.29","11,198.73","11,034.08","11,137.17",0.62%,,,
2/21/06,"11,115.48","11,182.68","11,011.18","11,069.06",-0.42%,,,
2/17/06,"11,119.56","11,178.80","11,035.44","11,115.32",-0.05%,,,
2/16/06,"11,059.05","11,154.14","10,997.66","11,120.68",0.56%,,,
2/15/06,"11,025.67","11,115.56","10,940.18","11,058.97",0.28%,,,
2/14/06,"10,890.72","11,071.54","10,873.62","11,028.39",1.25%,,,
2/13/06,"10,915.21","10,982.93","10,824.60","10,892.32",-0.24%,,,
2/10/06,"10,883.51","10,972.76","10,787.62","10,919.05",0.33%,,,
2/9/06,"10,859.42","11,003.50","10,800.91","10,883.35",0.23%,,,
2/8/06,"10,742.16","10,897.44","10,712.30","10,858.62",1.01%,,,
2/7/06,"10,796.42","10,874.79","10,691.97","10,749.76",-0.45%,,,
2/6/06,"10,793.30","10,868.62","10,725.91","10,798.27",0.04%,,,
2/3/06,"10,849.57","10,905.28","10,725.35","10,793.62",-0.54%,,,
2/2/06,"10,950.11","10,987.73","10,800.35","10,851.98",-0.93%,,,
2/1/06,"10,862.14","11,001.82","10,815.39","10,953.95",0.82%,,,
1/31/06,"10,900.40","10,970.28","10,807.55","10,864.86",-0.32%,,,
1/30/06,"10,908.49","10,993.97","10,832.52","10,899.92",-0.07%,,,
1/27/06,"10,815.32","10,988.29","10,766.01","10,907.21",0.90%,,,
1/26/06,"10,711.02","10,896.96","10,677.00","10,809.47",0.93%,,,
1/25/06,"10,713.26","10,832.93","10,615.20","10,709.74",-0.02%,,,
1/24/06,"10,690.21","10,804.75","10,624.49","10,712.22",0.22%,,,
1/23/06,"10,668.75","10,783.70","10,607.36","10,688.77",0.20%,,,
1/20/06,"10,880.71","10,890.08","10,637.21","10,667.39",-1.96%,,,
1/19/06,"10,855.18","10,965.00","10,796.66","10,880.71",0.24%,,,
1/18/06,"10,890.08","10,934.90","10,778.33","10,854.86",-0.38%,,,
1/17/06,"10,957.55","10,977.01","10,841.17","10,896.32",-0.58%,,,
1/13/06,"10,961.48","11,033.04","10,888.88","10,959.87",-0.02%,,,
1/12/06,"11,043.12","11,070.10","10,918.09","10,962.36",-0.73%,,,
1/11/06,"11,011.66","11,099.15","10,939.86","11,043.44",0.29%,,,
1/10/06,"11,010.46","11,054.49","10,902.96","11,011.58",0.00%,,,
1/9/06,"10,959.47","11,053.93","10,906.33","11,011.90",0.48%,,,
1/6/06,"10,875.45","11,005.98","10,846.21","10,959.31",0.71%,,,
1/5/06,"10,880.39","10,951.39","10,797.55","10,882.15",0.02%,,,
1/4/06,"10,843.97","10,946.27","10,772.89","10,880.15",0.30%,,,
1/3/06,"10,718.30","10,888.40","10,650.18","10,847.41",1.21%,,,
12/30/05,"10,783.86","10,801.87","10,675.64","10,717.50",-0.62%,,,
12/29/05,"10,795.70","10,870.71","10,747.76","10,784.82",-0.11%,,,
12/28/05,"10,778.25","10,858.07","10,750.40","10,796.26",0.17%,,,
12/27/05,"10,883.75","10,956.99","10,754.16","10,777.77",-0.97%,,,
12/23/05,"10,883.27","10,940.66","10,840.53","10,883.27",-0.06%,,,
12/22/05,"10,831.56","10,928.34","10,785.93","10,889.44",0.51%,,,
12/21/05,"10,805.63","10,933.70","10,776.01","10,833.73",0.26%,,,
12/20/05,"10,836.93","10,905.28","10,754.56","10,805.55",-0.29%,,,
12/19/05,"10,875.51","10,970.04","10,781.70","10,836.53",-0.36%,,,
12/16/05,"10,881.67","10,978.21","10,830.84","10,875.59",-0.06%,,,
12/15/05,"10,883.43","10,985.01","10,803.55","10,881.67",-0.02%,,,
12/14/05,"10,821.32","10,953.07","10,786.34","10,883.51",0.55%,,,
12/13/05,"10,765.69","10,902.64","10,694.29","10,823.72",0.52%,,,
12/12/05,"10,778.66","10,857.02","10,707.18","10,767.77",-0.10%,,,
12/9/05,"10,751.76","10,845.33","10,694.05","10,778.58",0.22%,,,
12/8/05,"10,808.43","10,871.11","10,705.17","10,755.12",-0.52%,,,
12/7/05,"10,856.86","10,916.89","10,737.27","10,810.91",-0.42%,,,
12/6/05,"10,835.41","10,924.90","10,809.15","10,856.86",0.20%,,,
12/5/05,"10,876.95","10,923.37","10,766.57","10,835.01",-0.39%,,,
12/2/05,"10,912.01","10,952.83","10,818.36","10,877.51",-0.32%,,,
12/1/05,"10,806.03","10,969.97","10,819.15","10,912.57",0.99%,,,
11/30/05,"10,883.91","10,959.80","10,789.38","10,805.87",-0.76%,,,
11/29/05,"10,888.48","10,994.85","10,850.29","10,888.16",-0.02%,,,
11/28/05,"10,932.74","10,992.39","10,839.37","10,890.72",-0.37%,,,
11/25/05,"10,915.13","10,997.50","10,883.55","10,931.62",0.14%,,,
11/23/05,"10,871.43","10,974.84","10,825.32","10,916.09",0.41%,,,
11/22/05,"10,815.96","10,907.77","10,729.99","10,871.43",0.47%,,,
11/21/05,"10,766.33","10,871.11","10,708.86","10,820.28",0.50%,,,
11/18/05,"10,719.34","10,865.58","10,663.79","10,766.33",0.43%,,,
11/17/05,"10,677.00","10,778.50","10,619.61","10,720.22",0.43%,,,
11/16/05,"10,683.03","10,780.98","10,574.46","10,674.76",-0.11%,,,
11/15/05,"10,697.01","10,783.62","10,610.08","10,686.44",-0.10%,,,
11/14/05,"10,686.60","10,756.88","10,618.89","10,697.17",0.10%,,,
11/11/05,"10,641.30","10,725.99","10,595.89","10,686.04",0.43%,,,
11/10/05,"10,541.16","10,680.20","10,484.17","10,640.10",0.89%,,,
11/9/05,"10,539.24","10,637.78","10,466.24","10,546.21",0.06%,,,
11/8/05,"10,574.18","10,606.80","10,478.49","10,539.72",-0.44%,,,
11/7/05,"10,531.24","10,632.34","10,488.74","10,586.23",0.53%,,,
11/4/05,"10,523.23","10,593.51","10,441.59","10,530.76",0.08%,,,
11/3/05,"10,470.49","10,613.84","10,421.98","10,522.59",0.48%,,,
11/2/05,"10,406.29","10,527.32","10,347.70","10,472.73",0.63%,,,
11/1/05,"10,437.51","10,510.03","10,352.42","10,406.77",-0.32%,,,
10/31/05,"10,403.17","10,539.16","10,372.67","10,440.07",0.36%,,,
10/28/05,"10,231.15","10,433.51","10,213.14","10,402.77",1.69%,,,
10/27/05,"10,344.74","10,379.72","10,205.78","10,229.95",-1.11%,,,
10/26/05,"10,377.39","10,474.18","10,283.10","10,344.98",-0.32%,,,
10/25/05,"10,383.88","10,457.52","10,282.78","10,377.87",-0.07%,,,
10/24/05,"10,216.11","10,411.57","10,219.15","10,385.00",1.66%,,,
10/21/05,"10,282.22","10,354.02","10,161.60","10,215.22",-0.64%,,,
10/20/05,"10,411.73","10,483.21","10,230.27","10,281.10",-1.28%,,,
10/19/05,"10,277.18","10,444.15","10,173.52","10,414.13",1.25%,,,
10/18/05,"10,349.14","10,412.85","10,233.47","10,285.26",-0.61%,,,
10/17/05,"10,287.42","10,419.58","10,213.06","10,348.10",0.59%,,,
10/14/05,"10,216.59","10,327.21","10,165.12","10,287.34",0.69%,,,
10/13/05,"10,216.91","10,309.20","10,098.18","10,216.59",0.00%,,,
10/12/05,"10,253.81","10,343.94","10,145.03","10,216.91",-0.35%,,,
10/11/05,"10,239.16","10,361.15","10,195.13","10,253.17",0.14%,,,
10/10/05,"10,292.95","10,378.19","10,184.09","10,238.76",-0.52%,,,
10/7/05,"10,287.42","10,387.48","10,221.47","10,292.31",0.05%,,,
10/6/05,"10,317.36","10,425.98","10,200.81","10,287.10",-0.29%,,,
10/5/05,"10,434.81","10,477.21","10,299.27","10,317.36",-1.19%,,,
10/4/05,"10,534.36","10,618.41","10,409.89","10,441.11",-0.90%,,,
10/3/05,"10,569.50","10,637.00","10,486.17","10,535.48",-0.31%,,,
9/30/05,"10,552.70","10,625.22","10,471.49","10,568.70",0.15%,,,
9/29/05,"10,472.61","10,583.43","10,389.01","10,552.78",0.76%,,,
9/28/05,"10,456.61","10,560.02","10,390.05","10,473.09",0.16%,,,
9/27/05,"10,444.58","10,534.31","10,376.83","10,456.21",0.12%,,,
9/26/05,"10,420.22","10,544.98","10,381.53","10,443.63",0.23%,,,
9/23/05,"10,421.81","10,494.42","10,328.59","10,419.59",-0.02%,,,
9/22/05,"10,376.20","10,489.64","10,303.51","10,422.05",0.42%,,,
9/21/05,"10,484.23","10,512.02","10,335.28","10,378.03",-0.99%,,,
9/20/05,"10,558.19","10,642.26","10,453.98","10,481.52",-0.72%,,,
9/19/05,"10,641.87","10,656.75","10,497.29","10,557.63",-0.79%,,,
9/16/05,"10,560.50","10,696.24","10,539.64","10,641.94",0.79%,,,
9/15/05,"10,545.85","10,627.85","10,488.05","10,558.75",0.13%,,,
9/14/05,"10,597.52","10,673.71","10,510.26","10,544.90",-0.50%,,,
9/13/05,"10,673.71","10,701.57","10,561.61","10,597.44",-0.80%,,,
9/12/05,"10,678.41","10,743.77","10,618.13","10,682.94",0.04%,,,
9/9/05,"10,594.10","10,727.53","10,573.47","10,678.56",0.78%,,,
9/8/05,"10,633.11","10,670.60","10,530.01","10,595.93",-0.35%,,,
9/7/05,"10,588.68","10,667.10","10,534.23","10,633.50",0.42%,,,
9/6/05,"10,447.69","10,621.96","10,467.51","10,589.24",1.36%,,,
9/2/05,"10,460.67","10,536.14","10,400.88","10,447.37",-0.12%,,,
9/1/05,"10,481.44","10,557.47","10,382.09","10,459.63",-0.21%,,,
8/31/05,"10,409.08","10,508.83","10,326.68","10,481.60",0.66%,,,
8/30/05,"10,461.54","10,476.83","10,329.15","10,412.82",-0.48%,,,
8/29/05,"10,396.90","10,508.35","10,321.42","10,463.05",0.63%,,,
8/26/05,"10,450.95","10,480.01","10,355.02","10,397.29",-0.51%,,,
8/25/05,"10,434.39","10,506.60","10,391.71","10,450.63",0.15%,,,
8/24/05,"10,519.34","10,584.30","10,407.56","10,434.87",-0.81%,,,
8/23/05,"10,571.01","10,604.29","10,475.63","10,519.58",-0.48%,,,
8/22/05,"10,559.78","10,669.81","10,509.07","10,569.89",0.10%,,,
8/19/05,"10,552.70","10,656.59","10,503.90","10,559.23",0.04%,,,
8/18/05,"10,549.75","10,623.95","10,466.32","10,554.93",0.04%,,,
8/17/05,"10,505.60","10,625.86","10,472.45","10,550.71",0.35%,,,
8/16/05,"10,631.59","10,650.14","10,489.24","10,513.45",-1.14%,,,
8/15/05,"10,599.19","10,687.72","10,532.48","10,634.38",0.32%,,,
8/12/05,"10,682.70","10,688.68","10,549.19","10,600.31",-0.80%,,,
8/11/05,"10,591.83","10,721.56","10,549.43","10,685.89",0.86%,,,
8/10/05,"10,606.52","10,746.87","10,553.81","10,594.41",-0.20%,,,
8/9/05,"10,537.65","10,662.80","10,537.01","10,615.67",0.75%,,,
8/8/05,"10,557.24","10,635.65","10,497.45","10,536.93",-0.20%,,,
8/5/05,"10,610.34","10,643.46","10,512.49","10,558.03",-0.49%,,,
8/4/05,"10,696.80","10,709.77","10,568.70","10,610.10",-0.82%,,,
8/3/05,"10,681.51","10,735.17","10,600.02","10,697.59",0.13%,,,
8/2/05,"10,623.79","10,729.60","10,600.62","10,683.74",0.57%,,,
8/1/05,"10,641.78","10,713.51","10,578.97","10,623.15",-0.17%,,,
7/29/05,"10,705.16","10,754.60","10,608.27","10,640.91",-0.60%,,,
7/28/05,"10,633.50","10,745.68","10,603.49","10,705.55",0.64%,,,
7/27/05,"10,579.45","10,689.31","10,530.50","10,637.09",0.54%,,,
7/26/05,"10,597.60","10,667.90","10,535.58","10,579.77",-0.16%,,,
